BCC_Name,B2_Name,Misfit,a_BCC,a_B2,B2_Formation_Energy,B2_VEC,B2_delta_r,B2_chi_avg,B2_delta_chi,B2_Hmix,BCC_Mo,BCC_Ta,BCC_V,BCC_Nb,B2_Name.1,B2_Ru,B2_Hf,B2_Ti,B2_Zr,B2_Al,B2_Mo,B2_Nb,B2_Ta,B2_W,B2_V,B2_Cr,B2_Cu,B2_Si,BCC_formation_energy_per_atom_from_BCC,BCC_formation_energy_eV_per_atom_calc,DeltaE_B2_minus_BCC_eV_per_atom,lattice_misfit_delta,S_conf_eV_per_K,Ts_star_K_simple,S_conf_eV_per_K_fixed,lattice_misfit_delta_fixed,DeltaE_B2_minus_BCC_eV_per_atom_fixed,Ts_star_K_simple_fixed
Nb25-Mo75,B2_PENALTY_114_Ru75Cr25_Hf,0.010707662,3.19107183,3.225424668,-0.878162691,5.75,0.088438935,1.6852,0.418297693,-10.488,0.75,0.0,0.0,0.25,B2_PENALTY_114_Ru75Cr25_Hf,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,-0.070457653,-0.070457653,,0.0107076620428945,0.0001217061738241,,8.39599492769963e-05,0.010707662042894556,-0.807705038,-9620.122986678583
Nb25-Mo75,B2_PENALTY_115_Ru62Cr37_Hf,-0.220727555,3.19107183,2.556723432,-0.716377173,5.625,0.091815484,1.6474,0.393747686,-8.122,0.75,0.0,0.0,0.25,B2_PENALTY_115_Ru62Cr37_Hf,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,-0.070457653,-0.070457653,,-0.2207275552049751,0.0001226952235034,,8.823535703196809e-05,-0.2207275552049751,-0.6459195200000001,-7320.41600699797
Nb25-Mo75,B2_PENALTY_116_Ru50Cr50_Hf,0.238105851,3.19107183,4.053567315,-0.552796357,5.5,0.094571975,1.615,0.368340875,-6.25,0.75,0.0,0.0,0.25,B2_PENALTY_116_Ru50Cr50_Hf,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.070457653,-0.070457653,,0.2381058511645164,0.0001233843216244,,8.959620381901863e-05,0.23810585116451646,-0.48233870399999995,-5383.47255174235
Nb25-Mo75,B2_PENALTY_117_Ru87Cu12_Hf,-0.215825939,3.19107183,2.569438099,-1.045192975,6.1875,0.08539313,1.732,0.437465427,-14.4672,0.75,0.0,0.0,0.25,B2_PENALTY_117_Ru87Cu12_Hf,0.4375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,-0.070457653,-0.070457653,,-0.2158259385581556,0.0001180875030949,,7.596457275990657e-05,-0.21582593855815566,-0.974735322,-12831.446114766497
Nb25-Mo75,B2_PENALTY_118_Ru75Cu25_Hf,0.014061816,3.19107183,3.236261822,-0.923389889,6.375,0.088438935,1.714,0.423797121,-13.5888,0.75,0.0,0.0,0.25,B2_PENALTY_118_Ru75Cu25_Hf,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.070457653,-0.070457653,,0.0140618161267972,0.0001173523208476,,8.39599492769963e-05,0.01406181612679723,-0.852932236,-10158.798848079938
Nb25-Mo75,B2_PENALTY_119_Ru62Cu37_Hf,-0.216273449,3.19107183,2.568274935,-0.799684359,6.5625,0.091815484,1.693,0.406264692,-12.1272,0.75,0.0,0.0,0.25,B2_PENALTY_119_Ru62Cu37_Hf,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,-0.070457653,-0.070457653,,-0.2162734491990603,0.0001161969201755,,8.823535703196809e-05,-0.21627344919906033,-0.7292267060000001,-8264.563441793494
Nb25-Mo75,B2_PENALTY_120_Ru50Cu50_Hf,0.24370907,3.19107183,4.076680397,-0.677358279,6.75,0.094571975,1.675,0.389711432,-10.5,0.75,0.0,0.0,0.25,B2_PENALTY_120_Ru50Cu50_Hf,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.070457653,-0.070457653,,0.2437090696928074,0.0001147821998336,,8.959620381901863e-05,0.24370906969280748,-0.606900626,-6773.731476680857
Nb25-Mo75,B2_PENALTY_121_Ru87Si12_Hf,-0.214011824,3.19107183,2.574158138,-1.089550642,5.75,0.093760284,1.732,0.437465427,-12.3552,0.75,0.0,0.0,0.25,B2_PENALTY_121_Ru87Si12_Hf,0.4375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.070457653,-0.070457653,,-0.2140118244802684,0.0001214849816623,,7.596457275990657e-05,-0.21401182448026843,-1.019092989,-13415.371823664995
Nb25-Mo75,B2_PENALTY_122_Ru75Si25_Hf,0.017809066,3.19107183,3.248412429,-1.009713639,5.5,0.103842692,1.714,0.423797121,-9.9408,0.75,0.0,0.0,0.25,B2_PENALTY_122_Ru75Si25_Hf,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.070457653,-0.070457653,,0.0178090656623189,0.0001242210010552,,8.39599492769963e-05,0.01780906566231897,-0.9392559860000002,-11186.952756501265
Nb25-Mo75,B2_PENALTY_123_Ru62Si37_Hf,-0.21057283,3.19107183,2.583127124,-0.920694427,5.25,0.114235606,1.693,0.406264692,-7.4152,0.75,0.0,0.0,0.25,B2_PENALTY_123_Ru62Si37_Hf,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,-0.070457653,-0.070457653,,-0.2105728295277577,0.0001266119742194,,8.823535703196809e-05,-0.21057282952775777,-0.8502367740000001,-9636.00990124577
Nb25-Mo75,B2_PENALTY_124_Ru50Si50_Hf,0.251222777,3.19107183,4.107906653,-0.838327211,5.0,0.122228712,1.675,0.389711432,-5.5,0.75,0.0,0.0,0.25,B2_PENALTY_124_Ru50Si50_Hf,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.070457653,-0.070457653,,0.2512227773065487,0.0001287327134227,,8.959620381901863e-05,0.25122277730654874,-0.767869558,-8570.335854307747
Nb25-Mo75,B2_PENALTY_125_Ru100Al0_Ti,0.418848145,3.19107183,4.881705796,-1.057956866,6.0,0.046263345,1.87,0.33,-10.0,0.75,0.0,0.0,0.25,B2_PENALTY_125_Ru100Al0_Ti,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,0.4188481447959063,0.0001152889148148,,5.9730802546012426e-05,0.4188481447959063,-0.9874992130000001,-16532.49531076198
Nb25-Mo75,B2_PENALTY_126_Ru87Al12_Ti,-0.262579281,3.19107183,2.450404438,-0.970267174,5.6875,0.044729136,1.8346,0.324297456,-10.912,0.75,0.0,0.0,0.25,B2_PENALTY_126_Ru87Al12_Ti,0.4375,0.0,0.5,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.2625792813137469,0.0001188488813704,,7.596457275990657e-05,-0.26257928131374697,-0.899809521,-11845.120538542824
Nb25-Mo75,B2_PENALTY_127_Ru75Al25_Ti,-0.029050994,3.19107183,3.09969531,-0.88819063,5.375,0.04282596,1.7992,0.314533559,-11.248,0.75,0.0,0.0,0.25,B2_PENALTY_127_Ru75Al25_Ti,0.375,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.029050994248056,0.0001216706232997,,8.39599492769963e-05,-0.029050994248056003,-0.817732977,-9739.560159834993
Nb25-Mo75,B2_PENALTY_128_Ru62Al37_Ti,-0.254199984,3.19107183,2.471374896,-0.804440265,5.0625,0.04007904,1.7579,0.297466956,-10.912,0.75,0.0,0.0,0.25,B2_PENALTY_128_Ru62Al37_Ti,0.3125,0.0,0.5,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.2541999841501025,0.000124072516056,,8.823535703196809e-05,-0.25419998415010253,-0.733982612,-8318.463671361069
Nb25-Mo75,B2_PENALTY_129_Ru50Al50_Ti,0.20993431,3.19107183,3.939553259,-0.713701673,4.75,0.037192225,1.7225,0.277161956,-10.0,0.75,0.0,0.0,0.25,B2_PENALTY_129_Ru50Al50_Ti,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,0.2099343100101109,0.000126225212761,,8.959620381901863e-05,0.2099343100101109,-0.64324402,-7179.366899286622
Nb25-Mo75,B2_PENALTY_130_Ru87Cr12_Ti,-0.269017139,3.19107183,2.434397938,-0.94270459,5.875,0.049929862,1.8376,0.32243176,-8.272,0.75,0.0,0.0,0.25,B2_PENALTY_130_Ru87Cr12_Ti,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,-0.070457653,-0.070457653,,-0.2690171392633816,0.0001176589439104,,7.596457275990657e-05,-0.26901713926338167,-0.872246937,-11482.285824957135
Nb25-Mo75,B2_PENALTY_131_Ru75Cr25_Ti,-0.041462646,3.19107183,3.061448806,-0.80961964,5.75,0.053254377,1.8052,0.311327737,-6.688,0.75,0.0,0.0,0.25,B2_PENALTY_131_Ru75Cr25_Ti,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,-0.070457653,-0.070457653,,-0.0414626457220059,0.000119185261288,,8.39599492769963e-05,-0.041462645722005996,-0.739161987,-8803.745039928446
Nb25-Mo75,B2_PENALTY_132_Ru62Cr37_Ti,-0.273028485,3.19107183,2.424470344,-0.675679922,5.625,0.056778655,1.7674,0.293361961,-5.022,0.75,0.0,0.0,0.25,B2_PENALTY_132_Ru62Cr37_Ti,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,-0.070457653,-0.070457653,,-0.2730284849606758,0.0001202329757379,,8.823535703196809e-05,-0.27302848496067583,-0.6052222690000001,-6859.180824538685
Nb25-Mo75,B2_PENALTY_133_Ru50Cr50_Ti,0.184506427,3.19107183,3.839681408,-0.538077974,5.5,0.059542969,1.735,0.272901081,-3.75,0.75,0.0,0.0,0.25,B2_PENALTY_133_Ru50Cr50_Ti,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.070457653,-0.070457653,,0.1845064265644762,0.0001209385736726,,8.959620381901863e-05,0.18450642656447624,-0.467620321,-5219.197924329223
Nb25-Mo75,B2_PENALTY_134_Ru87Cu12_Ti,-0.266237591,3.19107183,2.441297595,-0.919729937,6.1875,0.049929862,1.852,0.319524647,-10.0672,0.75,0.0,0.0,0.25,B2_PENALTY_134_Ru87Cu12_Ti,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,-0.070457653,-0.070457653,,-0.2662375914733255,0.0001154743959925,,7.596457275990657e-05,-0.26623759147332554,-0.8492722840000001,-11179.846777842191
Nb25-Mo75,B2_PENALTY_135_Ru75Cu25_Ti,-0.037153374,3.19107183,3.074675013,-0.801717189,6.375,0.053254377,1.834,0.30764265,-9.7888,0.75,0.0,0.0,0.25,B2_PENALTY_135_Ru75Cu25_Ti,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.070457653,-0.070457653,,-0.0371533737051751,0.000114800854796,,8.39599492769963e-05,-0.0371533737051751,-0.731259536,-8709.623365629564
Nb25-Mo75,B2_PENALTY_136_Ru62Cu37_Ti,-0.26668902,3.19107183,2.440175866,-0.680640909,6.5625,0.056778655,1.813,0.291772171,-9.0272,0.75,0.0,0.0,0.25,B2_PENALTY_136_Ru62Cu37_Ti,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,-0.070457653,-0.070457653,,-0.2666890197472144,0.000113688880854,,8.823535703196809e-05,-0.2666890197472144,-0.610183256,-6915.405303782334
Nb25-Mo75,B2_PENALTY_137_Ru50Cu50_Ti,0.193003703,3.19107183,3.872743044,-0.557797759,6.75,0.059542969,1.795,0.27617929,-8.0,0.75,0.0,0.0,0.25,B2_PENALTY_137_Ru50Cu50_Ti,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.070457653,-0.070457653,,0.193003703001631,0.0001122969064884,,8.959620381901863e-05,0.19300370300163108,-0.48734010599999994,-5439.29413554631
Nb25-Mo75,B2_PENALTY_138_Ru87Si12_Ti,-0.2652116,3.19107183,2.443848687,-0.989505902,5.75,0.060754621,1.852,0.319524647,-7.9552,0.75,0.0,0.0,0.25,B2_PENALTY_138_Ru87Si12_Ti,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.070457653,-0.070457653,,-0.265211599966921,0.0001188990737293,,7.596457275990657e-05,-0.265211599966921,-0.919048249,-12098.37975268737
Nb25-Mo75,B2_PENALTY_139_Ru75Si25_Ti,-0.034758332,3.19107183,3.0820502,-0.93611645,5.5,0.071965596,1.834,0.30764265,-6.1408,0.75,0.0,0.0,0.25,B2_PENALTY_139_Ru75Si25_Ti,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.070457653,-0.070457653,,-0.034758332287695,0.0001216550082447,,8.39599492769963e-05,-0.03475833228769503,-0.865658797,-10310.377798634247
Nb25-Mo75,B2_PENALTY_140_Ru62Si37_Ti,-0.263355258,3.19107183,2.448470295,-0.869757039,5.25,0.08264993,1.813,0.291772171,-4.3152,0.75,0.0,0.0,0.25,B2_PENALTY_140_Ru62Si37_Ti,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,-0.070457653,-0.070457653,,-0.2633552577639447,0.0001240177401084,,8.823535703196809e-05,-0.26335525776394475,-0.7992993860000001,-9058.719915536922
Nb25-Mo75,B2_PENALTY_141_Ru50Si50_Ti,0.197510527,3.19107183,3.890404933,-0.808674347,5.0,0.090393746,1.795,0.27617929,-3.0,0.75,0.0,0.0,0.25,B2_PENALTY_141_Ru50Si50_Ti,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.070457653,-0.070457653,,0.1975105268025294,0.0001260661699007,,8.959620381901863e-05,0.1975105268025294,-0.738216694,-8239.374689257742
Nb25-Mo75,B2_PENALTY_142_Ru100Al0_Zr,0.477806594,3.19107183,5.194385147,-0.960777489,6.0,0.088435374,1.765,0.435,-18.0,0.75,0.0,0.0,0.25,B2_PENALTY_142_Ru100Al0_Zr,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,0.4778065936048032,0.0001179896620679,,5.9730802546012426e-05,0.4778065936048032,-0.8903198360000001,-14905.539488008051
Nb25-Mo75,B2_PENALTY_143_Ru87Al12_Zr,-0.200812953,3.19107183,2.608733784,-0.873588029,5.6875,0.08560699,1.7296,0.421971373,-17.952,0.75,0.0,0.0,0.25,B2_PENALTY_143_Ru87Al12_Zr,0.4375,0.0,0.0,0.5,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.2008129529701165,0.0001214741938577,,7.596457275990657e-05,-0.2008129529701165,-0.803130376,-10572.433264890093
Nb25-Mo75,B2_PENALTY_144_Ru75Al25_Zr,0.034285609,3.19107183,3.302387941,-0.797935587,5.375,0.082563072,1.6942,0.405448344,-17.328,0.75,0.0,0.0,0.25,B2_PENALTY_144_Ru75Al25_Zr,0.375,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,0.0342856088820759,0.0001242509201485,,8.39599492769963e-05,0.03428560888207596,-0.727477934,-8664.582819124184
Nb25-Mo75,B2_PENALTY_145_Ru62Al37_Zr,-0.191330385,3.19107183,2.633831346,-0.726652657,5.0625,0.078709918,1.6529,0.381143792,-15.872,0.75,0.0,0.0,0.25,B2_PENALTY_145_Ru62Al37_Zr,0.3125,0.0,0.0,0.5,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.1913303851284479,0.0001266269684401,,8.823535703196809e-05,-0.19133038512844797,-0.6561950040000001,-7436.871409295228
Nb25-Mo75,B2_PENALTY_146_Ru50Al50_Zr,0.272847583,3.19107183,4.199293486,-0.654418284,4.75,0.07511587,1.6175,0.355202407,-14.0,0.75,0.0,0.0,0.25,B2_PENALTY_146_Ru50Al50_Zr,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,0.2728475827351104,0.0001288083870266,,8.959620381901863e-05,0.27284758273511045,-0.5839606310000001,-6517.69389894667
Nb25-Mo75,B2_PENALTY_147_Ru87Cr12_Zr,-0.20711285,3.19107183,2.592179044,-0.824075051,5.875,0.091591308,1.7326,0.421287598,-15.312,0.75,0.0,0.0,0.25,B2_PENALTY_147_Ru87Cr12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,-0.070457653,-0.070457653,,-0.2071128502111043,0.0001202614739981,,7.596457275990657e-05,-0.2071128502111043,-0.753617398,-9920.642881542706
Nb25-Mo75,B2_PENALTY_148_Ru75Cr25_Zr,0.021984498,3.19107183,3.262005664,-0.675888976,5.75,0.094607143,1.7002,0.404526835,-12.768,0.75,0.0,0.0,0.25,B2_PENALTY_148_Ru75Cr25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,-0.070457653,-0.070457653,,0.0219844978046378,0.0001217163752566,,8.39599492769963e-05,0.0219844978046378,-0.605431323,-7210.953891868044
Nb25-Mo75,B2_PENALTY_149_Ru62Cr37_Zr,-0.209664477,3.19107183,2.585500791,-0.525764636,5.625,0.097964971,1.6624,0.380578822,-9.982,0.75,0.0,0.0,0.25,B2_PENALTY_149_Ru62Cr37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,-0.070457653,-0.070457653,,-0.2096644770978981,0.0001227063479236,,8.823535703196809e-05,-0.20966447709789815,-0.455306983,-5160.142128002498
Nb25-Mo75,B2_PENALTY_150_Ru50Cr50_Zr,0.248923587,3.19107183,4.09832298,-0.377855166,5.5,0.100717188,1.63,0.355598088,-7.75,0.75,0.0,0.0,0.25,B2_PENALTY_150_Ru50Cr50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.070457653,-0.070457653,,0.2489235865658922,0.0001233937958663,,8.959620381901863e-05,0.2489235865658922,-0.307397513,-3430.9211763138183
Nb25-Mo75,B2_PENALTY_151_Ru87Cu12_Zr,-0.204657392,3.19107183,2.598620194,-0.842497728,6.1875,0.091591308,1.747,0.422659437,-17.1072,0.75,0.0,0.0,0.25,B2_PENALTY_151_Ru87Cu12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,-0.070457653,-0.070457653,,-0.2046573923255714,0.000118091408686,,7.596457275990657e-05,-0.20465739232557142,-0.772040075,-10163.159574925905
Nb25-Mo75,B2_PENALTY_152_Ru75Cu25_Zr,0.025370097,3.19107183,3.273069781,-0.744916574,6.375,0.094607143,1.729,0.409156449,-15.8688,0.75,0.0,0.0,0.25,B2_PENALTY_152_Ru75Cu25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.070457653,-0.070457653,,0.0253700973569218,0.000117354788637,,8.39599492769963e-05,0.025370097356921893,-0.674458921,-8033.103006945136
Nb25-Mo75,B2_PENALTY_153_Ru62Cu37_Zr,-0.205027114,3.19107183,2.597649425,-0.643740809,6.5625,0.097964971,1.708,0.391772893,-13.9872,0.75,0.0,0.0,0.25,B2_PENALTY_153_Ru62Cu37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,-0.070457653,-0.070457653,,-0.2050271135399486,0.0001161972665643,,8.823535703196809e-05,-0.20502711353994868,-0.573283156,-6497.204468638312
Nb25-Mo75,B2_PENALTY_154_Ru50Cu50_Zr,0.255146444,3.19107183,4.124319928,-0.545283305,6.75,0.100717188,1.69,0.37529988,-12.0,0.75,0.0,0.0,0.25,B2_PENALTY_154_Ru50Cu50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.070457653,-0.070457653,,0.2551464443389281,0.0001147803451038,,8.959620381901863e-05,0.25514644433892814,-0.474825652,-5299.617972198153
Nb25-Mo75,B2_PENALTY_155_Ru87Si12_Zr,-0.202805374,3.19107183,2.603487904,-0.898605077,5.75,0.09969875,1.747,0.422659437,-14.9952,0.75,0.0,0.0,0.25,B2_PENALTY_155_Ru87Si12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.070457653,-0.070457653,,-0.2028053736515333,0.00012147250187,,7.596457275990657e-05,-0.2028053736515333,-0.8281474240000001,-10901.75846334897
Nb25-Mo75,B2_PENALTY_156_Ru75Si25_Zr,0.029136283,3.19107183,3.285422312,-0.857108746,5.5,0.109630837,1.729,0.409156449,-12.2208,0.75,0.0,0.0,0.25,B2_PENALTY_156_Ru75Si25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.070457653,-0.070457653,,0.0291362826650728,0.0001241952915765,,8.39599492769963e-05,0.029136282665072868,-0.786651093,-9369.361222512434
Nb25-Mo75,B2_PENALTY_157_Ru62Si37_Zr,-0.199586277,3.19107183,2.611968248,-0.806319256,5.25,0.119962055,1.708,0.391772893,-9.2752,0.75,0.0,0.0,0.25,B2_PENALTY_157_Ru62Si37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,-0.070457653,-0.070457653,,-0.1995862769224871,0.0001265739933856,,8.823535703196809e-05,-0.19958627692248712,-0.735861603,-8339.758887510297
Nb25-Mo75,B2_PENALTY_158_Ru50Si50_Zr,0.261353649,3.19107183,4.150436873,-0.770078956,5.0,0.127965781,1.69,0.37529988,-7.0,0.75,0.0,0.0,0.25,B2_PENALTY_158_Ru50Si50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.070457653,-0.070457653,,0.2613536486330037,0.0001286840921689,,8.959620381901863e-05,0.2613536486330037,-0.699621303,-7808.60430664241
Nb25-Mo75,B2_MULTI_159_A_Ru87_Al12_B_HfTi,-0.235641287,3.19107183,2.518380484,-0.993246203,5.6875,0.067879722,1.7746,0.388999794,-13.112,0.75,0.0,0.0,0.25,B2_MULTI_159_A_Ru87_Al12_B_HfTi,0.4375,0.25,0.25,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.2356412871162828,0.000123582667802,,0.00010582997403291279,-0.23564128711628282,-0.92278855,-8719.538660313909
Nb25-Mo75,B2_MULTI_160_A_Ru75_Al25_B_HfTi,-0.00145028,3.19107183,3.186447237,-0.900034303,5.375,0.065459775,1.7392,0.375280375,-13.148,0.75,0.0,0.0,0.25,B2_MULTI_160_A_Ru75_Al25_B_HfTi,0.375,0.25,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.0014502796311279,0.0001264991979079,,0.00011382535055000252,-0.0014502796311279002,-0.82957665,-7288.153702066342
Nb25-Mo75,B2_MULTI_161_A_Ru87_Al12_B_HfZr,-0.206424311,3.19107183,2.593983772,-0.966894404,5.6875,0.082685385,1.7221,0.429211591,-16.632,0.75,0.0,0.0,0.25,B2_MULTI_161_A_Ru87_Al12_B_HfZr,0.4375,0.25,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.2064243108721636,0.0001245079074522,,0.00010582997403291279,-0.2064243108721636,-0.8964367510000001,-8470.537380281423
Nb25-Mo75,B2_MULTI_162_A_Ru75_Al25_B_HfZr,0.028648096,3.19107183,3.283818469,-0.87583034,5.375,0.079687323,1.6867,0.412334949,-16.188,0.75,0.0,0.0,0.25,B2_MULTI_162_A_Ru75_Al25_B_HfZr,0.375,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,0.0286480958648284,0.000127400451804,,0.00011382535055000252,0.028648095864828495,-0.8053726870000001,-7075.51246807895
Nb25-Mo75,B2_MULTI_163_A_Ru87_Al12_B_HfAl,-0.244718012,3.19107183,2.495293785,-4.954411074,2.8125,0.055306559,1.8678,0.345139334,-18.8,0.75,0.0,0.0,0.25,B2_MULTI_163_A_Ru87_Al12_B_HfAl,0.25,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.2447180122096317,0.0001346988852162,,7.184537591150436e-05,-0.2447180122096317,-4.883953421,-67978.67446634028
Nb25-Mo75,B2_MULTI_163_A_Ru87_Al13_B_HfAl,-0.244850962,3.19107183,2.494957013,-1.044063929,5.4375,0.067116932,1.7921,0.379510988,-17.512,0.75,0.0,0.0,0.25,B2_MULTI_163_A_Ru87_Al13_B_HfAl,0.4375,0.25,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.2448509623221409,0.0001239908577107,,9.235455388037028e-05,-0.24485096232214093,-0.973606276,-10542.049472310184
Nb25-Mo75,B2_MULTI_164_A_Ru75_Al25_B_HfAl,-0.009514177,3.19107183,3.160855152,-0.932800309,5.125,0.064725798,1.755247525,0.365593493,-16.91206744,0.75,0.0,0.0,0.25,B2_MULTI_164_A_Ru75_Al25_B_HfAl,0.375,0.25,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.0095141767484505,0.0001261781173629,,9.325639537147706e-05,-0.00951417674845052,-0.862342656,-9247.008235359608
Nb25-Mo75,B2_MULTI_165_A_Ru87_Al12_B_TiZr,-0.229671665,3.19107183,2.533666714,-0.881935538,5.6875,0.072762162,1.7821,0.379961301,-14.432,0.75,0.0,0.0,0.25,B2_MULTI_165_A_Ru87_Al12_B_TiZr,0.4375,0.0,0.25,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,-0.2296716648095709,0.0001236078805809,,0.00010582997403291279,-0.22967166480957096,-0.8114778850000001,-7667.750960116772
Nb25-Mo75,B2_MULTI_166_A_Ru75_Al25_B_TiZr,0.004780006,3.19107183,3.206361714,-0.808063227,5.375,0.070305818,1.7467,0.366628027,-14.288,0.75,0.0,0.0,0.25,B2_MULTI_166_A_Ru75_Al25_B_TiZr,0.375,0.0,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070457653,-0.070457653,,0.0047800055740602,0.0001265283052339,,0.00011382535055000252,0.004780005574060239,-0.737605574,-6480.152008633403
