B2_Name,a_B2,a_BCC,Pred_Misfit,Pred_Energy,Misfit,B2_Ru,B2_Hf,B2_Ti,B2_Al,B2_Zr,B2_Mo,BCC_Mo,BCC_Ta,BCC_V,BCC_Nb,Design_Window
B2_MULTI_161_A_Ru87_Al12_B_HfZr,2.593983772,3.10818653,-0.18330939503500013,-0.9668944039999964,-0.18035335,0.4375,0.25,0.0,0.0625,0.25,0.0,0.75,0.0,0.25,0.0,none
B2_MULTI_162_A_Ru75_Al25_B_HfZr,3.283818469,3.10818653,0.05376537410166662,-0.8758682595082984,0.05495363,0.375,0.25,0.0,0.125,0.25,0.0,0.75,0.0,0.25,0.0,none
B2_MULTI_163_A_Ru87_Al12_B_HfAl,2.495293785,3.10818653,-0.24706223330499966,-4.954411073999979,-0.218754314,0.25,0.0625,0.0,0.1875,0.0,0.0,0.75,0.0,0.25,0.0,none
B2_MULTI_163_A_Ru87_Al13_B_HfAl,2.494957013,3.10818653,-0.22453342860500045,-1.042495012961614,-0.21888767,0.4375,0.25,0.0,0.3125,0.0,0.0,0.75,0.0,0.25,0.0,none
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.10818653,0.014647202585000033,-0.9328003089999964,0.016802767,0.375,0.25,0.0,0.375,0.0,0.0,0.75,0.0,0.25,0.0,secondary_2pct
B2_MULTI_165_A_Ru87_Al12_B_TiZr,2.533666714,3.10818653,-0.20170119472999992,-0.8820999873413358,-0.20366351,0.4375,0.0,0.25,0.0625,0.25,0.0,0.75,0.0,0.25,0.0,none
B2_MULTI_166_A_Ru75_Al25_B_TiZr,3.206361714,3.10818653,0.028372095865000033,-0.808063227,0.031094919,0.375,0.0,0.25,0.125,0.25,0.0,0.75,0.0,0.25,0.0,none
B2_MULTI_167_A_Ru87_Al12_B_TiAl,2.424572308,3.10818653,-0.25735717385499995,-5.952786629000001,-0.247115134,0.0625,0.0,0.0625,0.25,0.0,0.0,0.75,0.0,0.25,0.0,none
B2_MULTI_167_A_Ru87_Al13_B_TiAl,2.424470144,3.10818653,-0.24591056774000053,-1.0210210769872234,-0.247156629,0.4375,0.0,0.25,0.3125,0.0,0.0,0.75,0.0,0.25,0.0,none
B2_MULTI_168_A_Ru75_Al25_B_TiAl,3.070901903,3.10818653,-0.010505844894999974,-0.9413853389999953,-0.012068002,0.375,0.0,0.25,0.375,0.0,0.0,0.75,0.0,0.25,0.0,secondary_2pct
B2_MULTI_169_A_Ru87_Al12_B_ZrAl,2.512434563,3.10818653,-0.21461514202000034,-3.978965603999996,-0.211987948,0.3125,0.0,0.0,0.0625,0.125,0.0,0.75,0.0,0.25,0.0,none
B2_MULTI_169_A_Ru87_Al13_B_ZrAl,2.512433663,3.10818653,-0.21587946040999934,-0.9520394900000023,-0.211988303,0.4375,0.0,0.0,0.3125,0.25,0.0,0.75,0.0,0.25,0.0,none
B2_MULTI_170_A_Ru75_Al25_B_ZrAl,3.180115415,3.10818653,0.019372320900000038,-0.8854183384772708,0.022877046,0.375,0.0,0.0,0.375,0.25,0.0,0.75,0.0,0.25,0.0,secondary_2pct
B2_015_RuTi,2.43976227,3.19107183,0.27202036002442775,-1.055024310693679,-0.266855513,0.5,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_TERN_SOL_088_Ru_Ti87_Nb12,2.452124543,3.19107183,-0.26225916188881215,-0.9831852078757626,-0.261889624,0.5,0.0,0.4375,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_TERN_SOL_089_Ru_Ti75_Nb25,3.102904429,3.19107183,-0.02889498475385083,-0.9031889439999955,-0.028016439,0.5,0.0,0.375,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_TERN_SOL_090_Ru_Ti87_Mo12,2.443019595,3.19107183,-0.2655453476716102,-0.9214556199999983,-0.26554494,0.5,0.0,0.4375,0.0,0.0,0.0625,0.75,0.0,0.0,0.25,none
B2_TERN_SOL_091_Ru_Ti75_Mo25,3.083886002,3.19107183,-0.03306357169305716,-0.7628383109999981,-0.034163043,0.5,0.0,0.375,0.0,0.0,0.125,0.75,0.0,0.0,0.25,none
B2_TERN_SOL_092_Ru_Ti87_Ta12,2.4505202,3.19107183,-0.26199717342931317,-1.0123424348544736,-0.262532855,0.5,0.0,0.4375,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_TERN_SOL_093_Ru_Ti75_Ta25,3.098798357,3.19107183,-0.029485618801142505,-0.9581277760919968,-0.029340343,0.5,0.0,0.375,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_TERN_SOL_094_Ru_Ti87_W12,2.443767345,3.19107183,-0.2652286350011099,-0.9334727529999975,-0.2652443,0.5,0.0,0.4375,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_TERN_SOL_095_Ru_Ti75_W25,3.082186007,3.19107183,-0.03205164230035678,-0.7896133579999975,-0.034714283,0.5,0.0,0.375,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_TERN_SOL_096_Ru_Ti87_V12,2.432602346,3.19107183,-0.26812322572311076,-0.9827277876657603,-0.269741617,0.5,0.0,0.4375,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_TERN_SOL_097_Ru_Ti75_V25,3.05499642,3.19107183,-0.04078554444238465,-0.9053066410000018,-0.043571541,0.5,0.0,0.375,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_125_Ru100Al0_Ti,4.881705796,3.19107183,0.27202036002442775,-1.055024310693679,0.418848145,0.5,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_126_Ru87Al12_Ti,2.450404438,3.19107183,-0.26324715259000003,-0.9702671740000048,-0.262579281,0.4375,0.0,0.5,0.0625,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_127_Ru75Al25_Ti,3.09969531,3.19107183,-0.028882724064999966,-0.8881906299999975,-0.029050994,0.375,0.0,0.5,0.125,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_128_Ru62Al37_Ti,2.471374896,3.19107183,-0.2535169151250006,-0.8044402650000002,-0.254199984,0.3125,0.0,0.5,0.1875,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_129_Ru50Al50_Ti,3.939553259,3.19107183,0.2031468201700001,-0.7137016730000019,0.20993431,0.25,0.0,0.5,0.25,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_130_Ru87Cr12_Ti,2.434397938,3.19107183,-0.2681555165349994,-0.9427045900000031,-0.269017139,0.4375,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_131_Ru75Cr25_Ti,3.061448806,3.19107183,-0.03879988108000007,-0.8096196399999966,-0.041462646,0.375,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_132_Ru62Cr37_Ti,2.424470344,3.19107183,-0.27168236136999957,-0.6756799220000004,-0.273028485,0.3125,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_133_Ru50Cr50_Ti,3.839681408,3.19107183,0.18631739976666656,-0.5380779740000005,0.184506427,0.25,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_134_Ru87Cu12_Ti,2.441297595,3.19107183,-0.2660132036749998,-0.9197299369999997,-0.266237591,0.4375,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_135_Ru75Cu25_Ti,3.074675013,3.19107183,-0.036674184954999946,-0.8017171889999983,-0.037153374,0.375,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_136_Ru62Cu37_Ti,2.440175866,3.19107183,-0.2662090044650007,-0.6806409090000018,-0.26668902,0.3125,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_137_Ru50Cu50_Ti,3.872743044,3.19107183,0.19321647157166655,-0.5577977589999992,0.193003703,0.25,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_138_Ru87Si12_Ti,2.443848687,3.19107183,-0.2647756705800002,-0.989505901999998,-0.2652116,0.4375,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_139_Ru75Si25_Ti,3.0820502,3.19107183,-0.03294765539999999,-0.9361164499999955,-0.034758332,0.375,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_140_Ru62Si37_Ti,2.448470295,3.19107183,-0.26403972707999945,-0.8697570390000041,-0.263355258,0.3125,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_PENALTY_141_Ru50Si50_Ti,3.890404933,3.19107183,0.1961452682649995,-0.808674346999996,0.197510527,0.25,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_159_A_Ru87_Al12_B_HfTi,2.518380484,3.19107183,-0.23626663174999998,-0.9951158348858226,-0.235641287,0.4375,0.25,0.25,0.0625,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.19107183,-0.0008841168349999994,-0.9000343030000024,-0.00145028,0.375,0.25,0.25,0.125,0.0,0.0,0.75,0.0,0.0,0.25,secondary_2pct
B2_MULTI_161_A_Ru87_Al12_B_HfZr,2.593983772,3.19107183,-0.20740775223249963,-0.9668944039999964,-0.206424311,0.4375,0.25,0.0,0.0625,0.25,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_162_A_Ru75_Al25_B_HfZr,3.283818469,3.19107183,0.027832888215000053,-0.8758682595082984,0.028648096,0.375,0.25,0.0,0.125,0.25,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_163_A_Ru87_Al12_B_HfAl,2.495293785,3.19107183,-0.24958469918499962,-4.954411073999979,-0.244718012,0.25,0.0625,0.0,0.1875,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_163_A_Ru87_Al13_B_HfAl,2.494957013,3.19107183,-0.2449611835850003,-1.042495012961614,-0.244850962,0.4375,0.25,0.0,0.3125,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.19107183,-0.00835493863750001,-0.9328003089999964,-0.009514177,0.375,0.25,0.0,0.375,0.0,0.0,0.75,0.0,0.0,0.25,secondary_2pct
B2_MULTI_165_A_Ru87_Al12_B_TiZr,2.533666714,3.19107183,-0.22906548785166644,-0.8820999873413358,-0.229671665,0.4375,0.0,0.25,0.0625,0.25,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_166_A_Ru75_Al25_B_TiZr,3.206361714,3.19107183,0.005247775439999986,-0.808063227,0.004780006,0.375,0.0,0.25,0.125,0.25,0.0,0.75,0.0,0.0,0.25,secondary_2pct
B2_MULTI_167_A_Ru87_Al12_B_TiAl,2.424572308,3.19107183,-0.2680918726800001,-5.952786629000001,-0.272987213,0.0625,0.0,0.0625,0.25,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_167_A_Ru87_Al13_B_TiAl,2.424470144,3.19107183,-0.2712511625200006,-1.0210210769872234,-0.273028566,0.4375,0.0,0.25,0.3125,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_168_A_Ru75_Al25_B_TiAl,3.070901903,3.19107183,-0.036385088594999976,-0.9413853389999953,-0.038380847,0.375,0.0,0.25,0.375,0.0,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_169_A_Ru87_Al12_B_ZrAl,2.512434563,3.19107183,-0.23237605609499948,-3.978965603999996,-0.237971949,0.3125,0.0,0.0,0.0625,0.125,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_169_A_Ru87_Al13_B_ZrAl,2.512433663,3.19107183,-0.23422404716500025,-0.9520394900000023,-0.237972302,0.4375,0.0,0.0,0.3125,0.25,0.0,0.75,0.0,0.0,0.25,none
B2_MULTI_170_A_Ru75_Al25_B_ZrAl,3.180115415,3.19107183,-0.003098268855000002,-0.8854183384772708,-0.003439364,0.375,0.0,0.0,0.375,0.25,0.0,0.75,0.0,0.0,0.25,secondary_2pct
B2_015_RuTi,2.43976227,3.31173466,0.019929679165178613,-1.0529304426513533,-0.303215806,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,secondary_2pct
B2_TERN_SOL_088_Ru_Ti87_Nb12,2.452124543,3.31173466,-0.2992381183377618,-0.9831852078757626,-0.29827589,0.5,0.0,0.4375,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_TERN_SOL_089_Ru_Ti75_Nb25,3.102904429,3.31173466,-0.0680402667484484,-0.9031889439999955,-0.065110516,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_TERN_SOL_090_Ru_Ti87_Mo12,2.443019595,3.31173466,-0.30022099684422676,-0.9214556199999983,-0.301912133,0.5,0.0,0.4375,0.0,0.0,0.0625,0.0,0.75,0.0,0.25,none
B2_TERN_SOL_091_Ru_Ti75_Mo25,3.083886002,3.31173466,-0.07075143556781129,-0.7628383109999981,-0.071251461,0.5,0.0,0.375,0.0,0.0,0.125,0.0,0.75,0.0,0.25,none
B2_TERN_SOL_092_Ru_Ti87_Ta12,2.4505202,3.31173466,-0.2986901484577626,-1.0123424348544736,-0.298915782,0.5,0.0,0.4375,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_TERN_SOL_093_Ru_Ti75_Ta25,3.098798357,3.31173466,-0.06810774667094194,-0.9581277760919968,-0.06643326,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_TERN_SOL_094_Ru_Ti87_W12,2.443767345,3.31173466,-0.3002067592832266,-0.9334727529999975,-0.30161307,0.5,0.0,0.4375,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_TERN_SOL_095_Ru_Ti75_W25,3.082186007,3.31173466,-0.07029308211445252,-0.7896133579999975,-0.071802159,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_TERN_SOL_096_Ru_Ti87_V12,2.432602346,3.31173466,-0.3059233530989172,-0.9827277876657603,-0.306086608,0.5,0.0,0.4375,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_TERN_SOL_097_Ru_Ti75_V25,3.05499642,3.31173466,-0.0778229849870525,-0.9053066410000018,-0.08064994,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_125_Ru100Al0_Ti,4.881705796,3.31173466,0.019929679165178613,-1.0529304426513533,0.383226349,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,secondary_2pct
B2_PENALTY_126_Ru87Al12_Ti,2.450404438,3.31173466,-0.2992290297925001,-0.9702671740000048,-0.298961968,0.4375,0.0,0.5,0.0625,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_127_Ru75Al25_Ti,3.09969531,3.31173466,-0.06625608520499987,-0.8881906299999975,-0.066144168,0.375,0.0,0.5,0.125,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_128_Ru62Al37_Ti,2.471374896,3.31173466,-0.28835175110499944,-0.8044402650000002,-0.290625573,0.3125,0.0,0.5,0.1875,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_129_Ru50Al50_Ti,3.939553259,3.31173466,0.17723410547175028,-0.7137016730000019,0.173160577,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_130_Ru87Cr12_Ti,2.434397938,3.31173466,-0.3057291365400006,-0.9427045900000031,-0.305365986,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_131_Ru75Cr25_Ti,3.061448806,3.31173466,-0.0731391322700001,-0.8096196399999966,-0.078543433,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_132_Ru62Cr37_Ti,2.424470344,3.31173466,-0.3079695112549991,-0.6756799220000004,-0.30935586,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_133_Ru50Cr50_Ti,3.839681408,3.31173466,0.1490386179649999,-0.5380779740000005,0.14764817,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_134_Ru87Cu12_Ti,2.441297595,3.31173466,-0.3029290764675001,-0.9197299369999997,-0.302601142,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_135_Ru75Cu25_Ti,3.074675013,3.31173466,-0.07318904435499989,-0.8017171889999983,-0.074238785,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_136_Ru62Cu37_Ti,2.440175866,3.31173466,-0.30236827329000027,-0.6806409090000018,-0.303050192,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_137_Ru50Cu50_Ti,3.872743044,3.31173466,0.15912901544449962,-0.5577977589999992,0.15617235,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_138_Ru87Si12_Ti,2.443848687,3.31173466,-0.3014937745583341,-0.989505901999998,-0.301580542,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_139_Ru75Si25_Ti,3.0820502,3.31173466,-0.07135587379500004,-0.9361164499999955,-0.071846165,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_140_Ru62Si37_Ti,2.448470295,3.31173466,-0.2970629836050001,-0.8697570390000041,-0.299733906,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_PENALTY_141_Ru50Si50_Ti,3.890404933,3.31173466,0.16276616862774976,-0.808674346999996,0.16069399,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_159_A_Ru87_Al12_B_HfTi,2.518380484,3.31173466,-0.27003847003666714,-0.9951158348858226,-0.272157292,0.4375,0.25,0.25,0.0625,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.31173466,-0.03677102619850008,-0.9000343030000024,-0.038560762,0.375,0.25,0.25,0.125,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_161_A_Ru87_Al12_B_HfZr,2.593983772,3.31173466,-0.2435203035766877,-0.9668944039999964,-0.243069796,0.4375,0.25,0.0,0.0625,0.25,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_162_A_Ru75_Al25_B_HfZr,3.283818469,3.31173466,-0.008682577169166643,-0.8758682595082984,-0.008465155,0.375,0.25,0.0,0.125,0.25,0.0,0.0,0.75,0.0,0.25,secondary_2pct
B2_MULTI_163_A_Ru87_Al12_B_HfAl,2.495293785,3.31173466,-0.2796716205350006,-4.954411073999979,-0.281190589,0.25,0.0625,0.0,0.1875,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_163_A_Ru87_Al13_B_HfAl,2.494957013,3.31173466,-0.27878344339666666,-1.042495012961614,-0.281322892,0.4375,0.25,0.0,0.3125,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.31173466,-0.046164631529999924,-0.9328003089999964,-0.046621063,0.375,0.25,0.0,0.375,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_165_A_Ru87_Al12_B_TiZr,2.533666714,3.31173466,-0.26424043423899923,-0.8820999873413358,-0.266215405,0.4375,0.0,0.25,0.0625,0.25,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_166_A_Ru75_Al25_B_TiZr,3.206361714,3.31173466,-0.03007947637885707,-0.808063227,-0.03233243,0.375,0.0,0.25,0.125,0.25,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_167_A_Ru87_Al12_B_TiAl,2.424572308,3.31173466,-0.3035937684200003,-5.952786629000001,-0.309314811,0.0625,0.0,0.0625,0.25,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_167_A_Ru87_Al13_B_TiAl,2.424470144,3.31173466,-0.3088971665316679,-1.0210210769872234,-0.30935594,0.4375,0.0,0.25,0.3125,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_168_A_Ru75_Al25_B_TiAl,3.070901903,3.31173466,-0.07433925442999978,-0.9413853389999953,-0.075464976,0.375,0.0,0.25,0.375,0.0,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_169_A_Ru87_Al12_B_ZrAl,2.512434563,3.31173466,-0.27157873740000016,-3.978965603999996,-0.274476948,0.3125,0.0,0.0,0.0625,0.125,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_169_A_Ru87_Al13_B_ZrAl,2.512433663,3.31173466,-0.2719195271416665,-0.9520394900000023,-0.2744773,0.4375,0.0,0.0,0.3125,0.25,0.0,0.0,0.75,0.0,0.25,none
B2_MULTI_170_A_Ru75_Al25_B_ZrAl,3.180115415,3.31173466,-0.04089363630500001,-0.8854183384772708,-0.040549071,0.375,0.0,0.0,0.375,0.25,0.0,0.0,0.75,0.0,0.25,none
B2_015_RuTi,2.43976227,3.07696301,-0.05756132516483352,-1.0520194630946167,-0.231006877,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_TERN_SOL_088_Ru_Ti87_Nb12,2.452124543,3.07696301,-0.22721794405285695,-0.9831852078757626,-0.226018655,0.5,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_TERN_SOL_089_Ru_Ti75_Nb25,3.102904429,3.07696301,0.008642077435313502,-0.9031889439999955,0.008395461,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.25,secondary_2pct
B2_TERN_SOL_090_Ru_Ti87_Mo12,2.443019595,3.07696301,-0.23356269459785742,-0.9214556199999983,-0.229690367,0.5,0.0,0.4375,0.0,0.0,0.0625,0.0,0.0,0.75,0.25,none
B2_TERN_SOL_091_Ru_Ti75_Mo25,3.083886002,3.07696301,0.002268404341886296,-0.7628383109999981,0.002247415,0.5,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.75,0.25,secondary_2pct
B2_TERN_SOL_092_Ru_Ti87_Ta12,2.4505202,3.07696301,-0.228173090507857,-1.0123424348544736,-0.226664754,0.5,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_TERN_SOL_093_Ru_Ti75_Ta25,3.098798357,3.07696301,0.0067841032027221556,-0.9581277760919968,0.007071305,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.25,secondary_2pct
B2_TERN_SOL_094_Ru_Ti87_W12,2.443767345,3.07696301,-0.23325884975035713,-0.9334727529999975,-0.229388369,0.5,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_TERN_SOL_095_Ru_Ti75_W25,3.082186007,3.07696301,0.004042877160647659,-0.7896133579999975,0.001696013,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.25,secondary_2pct
B2_TERN_SOL_096_Ru_Ti87_V12,2.432602346,3.07696301,-0.23127991393285732,-0.9827277876657603,-0.233906169,0.5,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_TERN_SOL_097_Ru_Ti75_V25,3.05499642,3.07696301,-0.0014140404560998173,-0.9053066410000018,-0.007164623,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.25,secondary_2pct
B2_PENALTY_125_Ru100Al0_Ti,4.881705796,3.07696301,-0.05756132516483352,-1.0520194630946167,0.453528807,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_126_Ru87Al12_Ti,2.450404438,3.07696301,-0.22712002556999933,-0.9702671740000048,-0.226711388,0.4375,0.0,0.5,0.0625,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_127_Ru75Al25_Ti,3.09969531,3.07696301,0.0056543404300000025,-0.8881906299999975,0.007360712,0.375,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.75,0.25,secondary_2pct
B2_PENALTY_128_Ru62Al37_Ti,2.471374896,3.07696301,-0.2196316825449999,-0.8044402650000002,-0.218295325,0.3125,0.0,0.5,0.1875,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_129_Ru50Al50_Ti,3.939553259,3.07696301,0.24234415979000018,-0.7137016730000019,0.245874225,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_130_Ru87Cr12_Ti,2.434397938,3.07696301,-0.23179342276000045,-0.9427045900000031,-0.233178367,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_131_Ru75Cr25_Ti,3.061448806,3.07696301,-0.0036641956099999905,-0.8096196399999966,-0.005054794,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,secondary_2pct
B2_PENALTY_132_Ru62Cr37_Ti,2.424470344,3.07696301,-0.2358153557600007,-0.6756799220000004,-0.237208242,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_133_Ru50Cr50_Ti,3.839681408,3.07696301,0.22314091139500025,-0.5380779740000005,0.220545788,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_134_Ru87Cu12_Ti,2.441297595,3.07696301,-0.23008032407499981,-0.9197299369999997,-0.230386153,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_135_Ru75Cu25_Ti,3.074675013,3.07696301,-0.0012929680600000002,-0.8017171889999983,-0.000743866,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,secondary_2pct
B2_PENALTY_136_Ru62Cu37_Ti,2.440175866,3.07696301,-0.23054232669999927,-0.6806409090000018,-0.230839628,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_137_Ru50Cu50_Ti,3.872743044,3.07696301,0.22916555283750017,-0.5577977589999992,0.229011135,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_138_Ru87Si12_Ti,2.443848687,3.07696301,-0.22828214745499958,-0.989505901999998,-0.229355522,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_139_Ru75Si25_Ti,3.0820502,3.07696301,-0.00023281321000000036,-0.9361164499999955,0.00165195,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,secondary_2pct
B2_PENALTY_140_Ru62Si37_Ti,2.448470295,3.07696301,-0.22707095483500037,-0.8697570390000041,-0.227490834,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_PENALTY_141_Ru50Si50_Ti,3.890404933,3.07696301,0.2331994753074995,-0.808674346999996,0.233500492,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_MULTI_159_A_Ru87_Al12_B_HfTi,2.518380484,3.07696301,-0.19798941762500008,-0.9951158348858226,-0.19965978,0.4375,0.25,0.25,0.0625,0.0,0.0,0.0,0.0,0.75,0.25,none
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.07696301,0.03614278864500011,-0.9000343030000024,0.034959941,0.375,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0.75,0.25,none
