B2_Name,a_B2,a_BCC,Pred_Misfit,Pred_Energy,Misfit,B2_Ru,B2_Hf,B2_Ti,B2_Al,B2_Zr,B2_Mo,BCC_Mo,BCC_Ta,BCC_V,BCC_Nb,Design_Window
B2_PENALTY_110_Ru75Al25_Hf,3.264770933,3.22178751,0.011781918871428567,-0.9557422499999952,0.013253075,0.375,0.5,0.0,0.125,0.0,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_PENALTY_111_Ru62Al37_Hf,2.60403723,3.22178751,-0.21352296765500023,-0.8428135389999994,-0.212073074,0.3125,0.5,0.0,0.1875,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_112_Ru50Al50_Hf,4.152701731,3.22178751,0.25251572345499984,-0.7296493139999997,0.252468799,0.25,0.5,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_113_Ru87Cr12_Hf,2.562502587,3.22178751,-0.2271144715450005,-1.035615576999996,-0.227957074,0.4375,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_114_Ru75Cr25_Hf,3.225424668,3.22178751,0.0023623477169999988,-0.878162691,0.001128289,0.375,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_PENALTY_115_Ru62Cr37_Hf,2.556723432,3.22178751,-0.22963244365999944,-0.716377173,-0.230185279,0.3125,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_116_Ru50Cr50_Hf,4.053567315,3.22178751,0.2310954503022619,-0.5527963570000015,0.228656835,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_117_Ru87Cu12_Hf,2.569438099,3.22178751,-0.2252429691390005,-1.0451929749999984,-0.225288896,0.4375,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.22178751,0.004712349241428569,-0.9233898889999995,0.004482565,0.375,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_PENALTY_119_Ru62Cu37_Hf,2.568274935,3.22178751,-0.2257065435600003,-0.7996843589999976,-0.225735933,0.3125,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_120_Ru50Cu50_Hf,4.076680397,3.22178751,0.23471520660017878,-0.6773582790000026,0.234266396,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_121_Ru87Si12_Hf,2.574158138,3.22178751,-0.22354424746500062,-1.089550642000004,-0.223476689,0.4375,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_122_Ru75Si25_Hf,3.248412429,3.22178751,0.0069698071795000075,-1.0097945739701244,0.008230014,0.375,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_PENALTY_123_Ru62Si37_Hf,2.583127124,3.22178751,-0.22119505254499966,-0.9206944270000007,-0.220041267,0.3125,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_124_Ru50Si50_Hf,4.107906653,3.22178751,0.2423528227640001,-0.8383272110000037,0.241788845,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_MULTI_159_A_Ru87_Al12_B_HfTi,2.518380484,3.22178751,-0.24556710719000044,-0.9951158348858226,-0.245082383,0.4375,0.25,0.25,0.0625,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.22178751,-0.010081713214999979,-0.9000343030000024,-0.011029644,0.375,0.25,0.25,0.125,0.0,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_MULTI_161_A_Ru87_Al12_B_HfZr,2.593983772,3.22178751,-0.21701507476750012,-0.9668944039999964,-0.215896983,0.4375,0.25,0.0,0.0625,0.25,0.0,0.5,0.5,0.0,0.0,none
B2_MULTI_162_A_Ru75_Al25_B_HfZr,3.283818469,3.22178751,0.017171492934999984,-0.8758682595082984,0.019070002,0.375,0.25,0.0,0.125,0.25,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_MULTI_163_A_Ru87_Al12_B_HfAl,2.495293785,3.22178751,-0.2601619603399993,-4.954411073999979,-0.254148468,0.25,0.0625,0.0,0.1875,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_MULTI_163_A_Ru87_Al13_B_HfAl,2.494957013,3.22178751,-0.2547332229000003,-1.042495012961614,-0.254281259,0.4375,0.25,0.0,0.3125,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.22178751,-0.019290408374999995,-0.9328003089999964,-0.019093144,0.375,0.25,0.0,0.375,0.0,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_014_RuHf,2.571059804,3.06403346,0.18452665382467845,-1.189059630754394,-0.174965571,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_TERN_SOL_078_Ru_Hf87_Nb12,2.562008656,3.06403346,-0.18427457233255562,-1.0910112459999959,-0.178464645,0.5,0.4375,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_TERN_SOL_079_Ru_Hf75_Nb25,3.221161604,3.06403346,0.047942510939811986,-0.9908841988318224,0.049999449,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_TERN_SOL_080_Ru_Hf87_Mo12,2.554397326,3.06403346,-0.18320956375299985,-1.0115803170000022,-0.181415827,0.5,0.4375,0.0,0.0,0.0,0.0625,0.5,0.0,0.5,0.0,none
B2_TERN_SOL_081_Ru_Hf75_Mo25,3.200127757,3.06403346,0.04611040310768236,-0.833822359000001,0.043451722,0.5,0.375,0.0,0.0,0.0,0.125,0.5,0.0,0.5,0.0,none
B2_TERN_SOL_082_Ru_Hf87_Ta12,2.560296043,3.06403346,-0.18355492016005587,-1.1136808880000029,-0.179127989,0.5,0.4375,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_TERN_SOL_083_Ru_Hf75_Ta25,3.216563145,3.06403346,0.04689828888525367,-1.031572072333247,0.048571718,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_TERN_SOL_084_Ru_Hf87_W12,2.554348108,3.06403346,-0.1818504079454996,-1.0171735110000026,-0.181434937,0.5,0.4375,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_TERN_SOL_085_Ru_Hf75_W25,3.200893611,3.06403346,0.042774420382427875,-0.8368685089999989,0.0436909,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_TERN_SOL_086_Ru_Hf87_V12,2.545970218,3.06403346,-0.1869439871703331,-1.0637350309999953,-0.184692657,0.5,0.4375,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_TERN_SOL_087_Ru_Hf75_V25,3.180813173,3.06403346,0.03624749655517495,-0.9467614393620036,0.037400346,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_PENALTY_108_Ru100Al0_Hf,5.135083991,3.06403346,0.18452665382467845,-1.189059630754394,0.505188648,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_PENALTY_109_Ru87Al12_Hf,2.578995294,3.06403346,-0.17195128905499998,-1.0644391099999968,-0.171907033,0.4375,0.5,0.0,0.0625,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_PENALTY_110_Ru75Al25_Hf,3.264770933,3.06403346,0.0613851917480001,-0.9557422499999952,0.063436144,0.375,0.5,0.0,0.125,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_PENALTY_111_Ru62Al37_Hf,2.60403723,3.06403346,-0.16521841485999983,-0.8428135389999994,-0.162311395,0.3125,0.5,0.0,0.1875,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_PENALTY_112_Ru50Al50_Hf,4.152701731,3.06403346,0.2976489708285,-0.7296493139999997,0.301706587,0.25,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_PENALTY_113_Ru87Cr12_Hf,2.562502587,3.06403346,-0.17745959339999998,-1.035615576999996,-0.178273406,0.4375,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_PENALTY_114_Ru75Cr25_Hf,3.225424668,3.06403346,0.055325334180000026,-0.878162691,0.051321181,0.375,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_PENALTY_115_Ru62Cr37_Hf,2.556723432,3.06403346,-0.1721967532849998,-0.716377173,-0.180513065,0.3125,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_PENALTY_116_Ru50Cr50_Hf,4.053567315,3.06403346,0.28211095860928637,-0.5527963570000015,0.278052643,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
B2_PENALTY_117_Ru87Cu12_Hf,2.569438099,3.06403346,-0.17500752952100015,-1.0451929749999984,-0.175591678,0.4375,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,none
