alloy_name_alpha,run_folder,natoms,Pct_Al,Pct_Cr,Pct_Cu,Pct_Hf,Pct_Mo,Pct_Nb,Pct_Ru,Pct_Si,Pct_Ta,Pct_Ti,Pct_V,Pct_W,Pct_Zr,total_energy_eV,energy_per_atom_eV,formation_e_per_atom_eV,formation_meV_per_atom,formation_meV_per_formula_unit,formula_unit_atoms,missing_refs,volume_A3,a_A,b_A,c_A,alpha_deg,beta_deg,gamma_deg,Ru_at_frac,vec_avg,radius_avg,vol_avg,delta_r,chi_avg,delta_chi,Hmix_kJmol
Cr12Ru38Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_131_Ru75Cr25_Ti,16,0,12,0,0,0,0,38,0,0,50,0,0,0,-145.455583,-9.0909739375,-0.813568072899999,-813.568072899999,-1627.136145799998,2,,229.54666721967334,6.139432491084354,6.0899613326557045,6.139432491084354,90.0,90.0,90.0,0.38,5.76,1.3978,15.57,0.053254377085037254,1.8052000000000001,0.31132773728018526,-6.688
Cr19Ru31Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_132_Ru62Cr37_Ti,16,0,19,0,0,0,0,31,0,0,50,0,0,0,-144.08219378,-9.00513711125,-0.6722607035500019,-672.2607035500018,-1344.5214071000037,2,,228.01877665857734,6.097574845617488,6.132765116805501,6.097574845617488,90.0,90.0,90.0,0.31,5.620000000000001,1.3936000000000002,15.465,0.0567786551293567,1.7673999999999999,0.29336196072429027,-5.022
Cr25Ru25Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_133_Ru50Cr50_Ti,16,0,25,0,0,0,0,25,0,0,50,0,0,0,-142.66770703,-8.916731689375,-0.5363091018750001,-536.3091018750001,-1072.6182037500002,2,,226.43604667387552,6.099223620081919,6.099223620081919,6.086903981593016,90.0,90.0,90.0,0.25,5.5,1.39,15.375,0.05954296891095989,1.735,0.27290108097990384,-3.75
Cu6Ru44Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_134_Ru87Cu12_Ti,16,0,0,6,0,0,0,44,0,0,50,0,0,0,-140.66366658,-8.79147916125,-0.9081826390500005,-908.1826390500005,-1816.365278100001,2,,232.79955868649222,6.151684458824373,6.151684458824373,6.151684458824373,90.0,90.0,90.0,0.44,6.18,1.4014,15.63,0.049929861972695166,1.8519999999999999,0.3195246469366644,-10.067200000000001
Cu12Ru38Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_135_Ru75Cu25_Ti,16,0,0,12,0,0,0,38,0,0,50,0,0,0,-133.75020253,-8.359387658125,-0.775108118725,-775.1081187249999,-1550.2162374499999,2,,232.5346317582596,6.137246675405377,6.1736283788762405,6.137246675405377,90.0,90.0,90.0,0.38,6.359999999999999,1.3978,15.510000000000002,0.053254377085037254,1.834,0.30764264983906253,-9.7888
Cu19Ru31Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_136_Ru62Cu37_Ti,16,0,0,19,0,0,0,31,0,0,50,0,0,0,-126.80420076,-7.9252625475,-0.6898361547000009,-689.836154700001,-1379.672309400002,2,,232.47880529655413,6.168893891254951,6.108980864571463,6.168893891254951,90.0,90.0,90.0,0.31,6.57,1.3936000000000002,15.370000000000001,0.0567786551293567,1.813,0.2917721713940519,-9.0272
Cu25Ru25Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_137_Ru50Cu50_Ti,16,0,0,25,0,0,0,25,0,0,50,0,0,0,-119.84922445,-7.490576528125,-0.5541671181250001,-554.1671181250001,-1108.3342362500002,2,,232.335749101176,6.136679939052335,6.136679939052335,6.169487560973065,90.0,90.0,90.0,0.25,6.75,1.39,15.25,0.05954296891095989,1.7950000000000002,0.27617928959282956,-8.0
Ru44Si6Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_138_Ru87Si12_Ti,16,0,0,0,0,0,0,44,6,0,50,0,0,0,-142.93224684,-8.9332654275,-0.9795566876999997,-979.5566876999997,-1959.1133753999993,2,,233.53012976378247,6.15811280670232,6.15811280670232,6.15811280670232,90.0,90.0,90.0,0.44,5.76,1.3948,16.122,0.060754620874189494,1.8519999999999999,0.3195246469366644,-7.9552000000000005
Ru38Si12Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_139_Ru75Si25_Ti,16,0,0,0,0,0,0,38,12,0,50,0,0,0,-138.24489046,-8.64030565375,-0.91520167915,-915.2016791499999,-1830.4033582999998,2,,234.21198329854337,6.260523035464642,6.1164474233338275,6.1164474233338275,90.0,90.0,90.0,0.38,5.52,1.3846,16.494,0.07196559639580584,1.834,0.30764264983906253,-6.1408
Ru31Si19Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_140_Ru62Si37_Ti,16,0,0,0,0,0,0,31,19,0,50,0,0,0,-133.37236303,-8.335772689375,-0.8773742741750006,-877.3742741750006,-1754.748548350001,2,,234.8575366304929,6.27802812175735,5.9587887321603255,6.27802812175735,90.0,90.0,90.0,0.31,5.24,1.3727,16.928,0.08264992990505912,1.813,0.2917721713940519,-4.3152
Ru25Si25Ti50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_141_Ru50Si50_Ti,16,0,0,0,0,0,0,25,25,0,50,0,0,0,-128.55792676,-8.0348704225,-0.8050767724999996,-805.0767724999996,-1610.1535449999992,2,,235.52901349101143,6.321776709696195,6.321776709696195,5.8934025783965085,90.0,90.0,90.0,0.25,5.0,1.3625,17.3,0.09039374632479703,1.795,0.27617928959282956,-3.0
Ru50Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_142_Ru100Al0_Zr,16,0,0,0,0,0,0,50,0,0,0,0,0,50,-152.09976462,-9.50623528875,-0.9596915887499993,-959.6915887499993,-1919.3831774999985,2,,280.30602948014166,6.544515187622433,6.544515187622433,6.544515187622433,90.0,90.0,90.0,0.5,6.0,1.4700000000000002,18.55,0.08843537414965985,1.7650000000000001,0.43500000000000005,-18.0
Al6Ru44Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_143_Ru87Al12_Zr,16,6,0,0,0,0,0,44,0,0,0,0,0,50,-145.55663484,-9.0972896775,-0.8587875110999992,-858.7875110999992,-1717.5750221999983,2,,284.05946845490473,6.5735972156523514,6.5735972156523514,6.5735972156523514,90.0,90.0,90.0,0.44,5.699999999999999,1.4754,18.718,0.08560698967762283,1.7296,0.421971373436635,-17.951999999999998
Al12Ru38Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_144_Ru75Al25_Zr,16,12,0,0,0,0,0,38,0,0,0,0,0,50,-139.22180962,-8.70136310125,-0.7709024684499992,-770.9024684499992,-1541.8049368999984,2,,288.1205640040138,6.599363286239134,6.615614395269642,6.599363286239134,90.0,90.0,90.0,0.38,5.4,1.4808000000000001,18.886000000000003,0.08256307156057877,1.6942000000000002,0.4054483444287324,-17.328
Al19Ru31Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_145_Ru62Al37_Zr,16,19,0,0,0,0,0,31,0,0,0,0,0,50,-132.9483851,-8.30927406875,-0.7381952251499992,-738.1952251499993,-1476.3904502999985,2,,292.3370557532066,6.609942076208392,6.69096196684935,6.609942076208392,90.0,90.0,90.0,0.31,5.050000000000001,1.4871,19.082,0.07870991825375016,1.6529,0.381143791763686,-15.872
Al25Ru25Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_146_Ru50Al50_Zr,16,25,0,0,0,0,0,25,0,0,0,0,0,50,-126.64602837,-7.915376773125,-0.6523394631250001,-652.3394631250002,-1304.6789262500004,2,,296.20247034135235,6.765003799731716,6.765003799731716,6.4722097969049175,90.0,90.0,90.0,0.25,4.75,1.4925,19.25,0.07511587043476943,1.6175000000000002,0.35520240708643863,-14.0
Cr6Ru44Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_147_Ru87Cr12_Zr,16,0,6,0,0,0,0,44,0,0,0,0,0,50,-150.71080793,-9.419425495625,-0.8253356158249989,-825.335615824999,-1650.671231649998,2,,278.6858821880138,6.531881884947248,6.531881884947248,6.531881884947248,90.0,90.0,90.0,0.44,5.88,1.4664000000000001,18.46,0.09159130751183571,1.7326,0.4212875977286776,-15.312
Cr12Ru38Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_148_Ru75Cr25_Zr,16,0,12,0,0,0,0,38,0,0,0,0,0,50,-149.14848765,-9.321780478125,-0.6801444185249998,-680.1444185249999,-1360.2888370499998,2,,277.679692208896,6.543992739546611,6.484231350696765,6.543992739546611,90.0,90.0,90.0,0.38,5.76,1.4628,18.37,0.09460714329242224,1.7002000000000002,0.4045268347093924,-12.768
Cr19Ru31Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_149_Ru62Cr37_Zr,16,0,19,0,0,0,0,31,0,0,0,0,0,50,-147.52363167,-9.220226979375,-0.5231203766749992,-523.1203766749992,-1046.2407533499984,2,,276.5374843659665,6.500724393485508,6.543807269692184,6.500724393485508,90.0,90.0,90.0,0.31,5.620000000000001,1.4586000000000001,18.265,0.09796497137469608,1.6623999999999999,0.3805788223219995,-9.982
Cr25Ru25Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_150_Ru50Cr50_Zr,16,0,25,0,0,0,0,25,0,0,0,0,0,50,-145.93487143,-9.120929464375,-0.3762766818749981,-376.2766818749981,-752.5533637499962,2,,275.3458499738196,6.508996783611881,6.508996783611881,6.499058127120648,90.0,90.0,90.0,0.25,5.5,1.455,18.175,0.10071718824572407,1.6300000000000001,0.355598087733891,-7.75
Cu6Ru44Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_151_Ru87Cu12_Zr,16,0,0,6,0,0,0,44,0,0,0,0,0,50,-145.24988139,-9.078117586875,-0.8305908696750013,-830.5908696750013,-1661.1817393500025,2,,280.7685180260134,6.548112565556822,6.548112565556822,6.548112565556822,90.0,90.0,90.0,0.44,6.18,1.4664000000000001,18.43,0.09159130751183571,1.7469999999999999,0.4226594373724548,-17.1072
Cu12Ru38Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_152_Ru75Cu25_Zr,16,0,0,12,0,0,0,38,0,0,0,0,0,50,-138.67305922,-8.66706620125,-0.71855646685,-718.55646685,-1437.1129337,2,,280.51480057866695,6.539779756011886,6.558877737069893,6.539779756011886,90.0,90.0,90.0,0.38,6.359999999999999,1.4628,18.310000000000002,0.09460714329242224,1.729,0.4091564492953766,-15.8688
Cu19Ru31Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_153_Ru62Cu37_Zr,16,0,0,19,0,0,0,31,0,0,0,0,0,50,-132.04616725,-8.252885453125,-0.6532288653249996,-653.2288653249996,-1306.4577306499991,2,,280.4539746878064,6.551383005165443,6.534248093108709,6.551383005165443,90.0,90.0,90.0,0.31,6.57,1.4586000000000001,18.17,0.09796497137469608,1.708,0.3917728933961614,-13.9872
Cu25Ru25Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_154_Ru50Cu50_Zr,16,0,0,25,0,0,0,25,0,0,0,0,0,50,-125.4747861,-7.84217413125,-0.5415345262500004,-541.5345262500005,-1083.069052500001,2,,280.618973184175,6.5387417096279785,6.5387417096279785,6.56339688142271,90.0,90.0,90.0,0.25,6.75,1.455,18.05,0.10071718824572407,1.6900000000000002,0.3752998800959041,-12.0
Ru44Si6Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_155_Ru87Si12_Zr,16,0,0,0,0,0,0,44,6,0,0,0,0,50,-147.29555932,-9.2059724575,-0.8880335227000007,-888.0335227000007,-1776.0670454000015,2,,282.3492739879045,6.560378426543781,6.560378426543782,6.560378426543782,90.0,90.0,90.0,0.44,5.76,1.4598000000000002,18.922,0.0996987498196708,1.7469999999999999,0.4226594373724548,-14.9952
Ru38Si12Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_156_Ru75Si25_Zr,16,0,0,0,0,0,0,38,12,0,0,0,0,50,-142.79854565,-8.924909103125,-0.8355749335249989,-835.5749335249989,-1671.1498670499977,2,,283.7027813082298,6.7061768572411316,6.504206115964931,6.504206115964931,90.0,90.0,90.0,0.38,5.52,1.4496000000000002,19.294,0.10963083665020651,1.729,0.4091564492953766,-12.2208
Ru31Si19Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_157_Ru62Si37_Zr,16,0,0,0,0,0,0,31,19,0,0,0,0,50,-138.1986513,-8.63741570625,-0.814787096049999,-814.787096049999,-1629.574192099998,2,,285.11736082331595,6.703938437911766,6.344006617038329,6.703938437911766,90.0,90.0,90.0,0.31,5.24,1.4377,19.728,0.11996205506679426,1.708,0.3917728933961614,-9.2752
Ru25Si25Zr50,./06_B2_Penalty_RuSubstitution/B2_PENALTY_158_Ru50Si50_Zr,16,0,0,0,0,0,0,25,25,0,0,0,0,50,-133.76897303,-8.360560814375,-0.7665369693750002,-766.5369693750001,-1533.0739387500003,2,,285.9837980784935,6.789552494983132,6.789552494983132,6.203819143588075,90.0,90.0,90.0,0.25,5.0,1.4275,20.1,0.12796578117079907,1.69,0.37529988009590415,-7.0
Al6Hf25Ru44Ti25,./07_B2_HighOrder/B2_MULTI_159_A_Ru87_Al12_B_HfTi,16,6,0,0,25,0,0,44,0,0,25,0,0,0,-150.0420628,-9.377628925,-0.9769613536000001,-976.9613536000002,-1953.9227072000003,2,,255.55478571710006,6.340039332553067,6.348902253149807,6.348902253149807,89.97071303738706,90.19741878931757,89.80258121068243,0.44,5.699999999999999,1.4379,17.067999999999998,0.06787972178632848,1.7746000000000002,0.38899979434441867,-13.112
Al12Hf25Ru38Ti25,./07_B2_HighOrder/B2_MULTI_160_A_Ru75_Al25_B_HfTi,16,12,0,0,25,0,0,38,0,0,25,0,0,0,-143.422599,-8.9639124375,-0.8712863996999989,-871.2863996999989,-1742.5727993999978,2,,258.82735941390297,6.36944970839941,6.366285850570414,6.383125164770684,90.0,90.41197107667735,90.0,0.38,5.4,1.4433,17.236,0.06545977461288979,1.7392,0.37528037518633994,-13.148
Al6Hf25Ru44Zr25,./07_B2_HighOrder/B2_MULTI_161_A_Ru87_Al12_B_HfZr,16,6,0,0,25,0,0,44,0,0,0,0,0,25,-152.54460778,-9.53403798625,-0.9512553173500002,-951.2553173500003,-1902.5106347000005,2,,279.2683679824599,6.535267414962759,6.537010682735351,6.537010682735351,90.00901210964932,89.99967959164854,90.00032040835146,0.44,5.699999999999999,1.4704000000000002,18.468,0.08268538530755115,1.7221000000000002,0.42921159117619373,-16.631999999999998
Al12Hf25Ru38Zr25,./07_B2_HighOrder/B2_MULTI_162_A_Ru75_Al25_B_HfZr,16,12,0,0,25,0,0,38,0,0,0,0,0,25,-145.95950027,-9.122468766875,-0.8477276315749993,-847.7276315749994,-1695.4552631499987,2,,283.2874989378138,6.562811489996367,6.573907239065505,6.566202378469197,90.0,90.0732990679246,90.0,0.38,5.4,1.4758,18.636000000000003,0.07968732280304919,1.6867,0.4123349487976978,-16.188
Al19Hf6Ru25,./07_B2_HighOrder/B2_MULTI_163_A_Ru87_Al12_B_HfAl,16,19,0,0,6,0,0,25,0,0,0,0,0,0,-134.54117542,-8.40882346375,-4.97110837515,-4971.10837515,-9942.2167503,2,,248.59079166360354,6.293140687426691,6.293140578358911,6.277063500366627,89.80872787579051,90.19127242504358,89.84911136480451,0.5,5.620000000000001,1.403,15.884000000000002,0.05530655947132243,1.8678000000000001,0.3451393341825878,-18.799999999999997
Al31Hf25Ru44,./07_B2_HighOrder/B2_MULTI_163_A_Ru87_Al13_B_HfAl,16,31,0,0,25,0,0,44,0,0,0,0,0,0,-134.49003503,-8.405627189375,-1.0309814704750009,-1030.9814704750008,-2061.9629409500017,2,,248.49015363517245,6.221605270593955,6.419691055127517,6.221605270593955,90.0,90.3859171712323,90.0,0.44,5.45,1.4279,16.793,0.06711693159309146,1.7921,0.3795109879832204,-17.512
Al38Hf25Ru38,./07_B2_HighOrder/B2_MULTI_164_A_Ru75_Al25_B_HfAl,16,38,0,0,25,0,0,38,0,0,0,0,0,0,-127.58003595,-7.973752246875,-0.8715154913749998,-871.5154913749998,-1743.0309827499996,2,,252.6409645035517,6.2474731388368605,6.38648852974326,6.33201621247881,90.0,90.26886162406524,90.0,0.37623762376237624,5.128712871287129,1.4332673267326732,16.95742574257426,0.06472579791062588,1.7552475247524755,0.36559349296429444,-16.912067444368198
Al6Ru44Ti25Zr25,./07_B2_HighOrder/B2_MULTI_165_A_Ru87_Al12_B_TiZr,16,6,0,0,0,0,0,44,0,0,25,0,0,25,-142.77461837,-8.923413648125,-0.8670265792249996,-867.0265792249996,-1734.0531584499993,2,,260.23663851056335,6.370593974233042,6.391430001666931,6.39143000166693,89.94301190820356,89.76449060944594,90.23550939055407,0.44,5.699999999999999,1.4428999999999998,17.317999999999998,0.07276216174530345,1.7821000000000002,0.3799613006610016,-14.432
Al12Ru38Ti25Zr25,./07_B2_HighOrder/B2_MULTI_166_A_Ru75_Al25_B_TiZr,16,12,0,0,0,0,0,38,0,0,25,0,0,25,-136.45692078,-8.52855754875,-0.7802120134499999,-780.2120134499999,-1560.4240268999997,2,,263.71056507365273,6.403346845193853,6.399449753320711,6.435604615422873,90.0,89.58331119828009,90.0,0.38,5.4,1.4483,17.486,0.07030581829762035,1.7467000000000001,0.36662802675191114,-14.288
Al25Ru6Ti6,./07_B2_HighOrder/B2_MULTI_167_A_Ru87_Al12_B_TiAl,16,25,0,0,0,0,0,6,0,0,6,0,0,0,-125.85137488,-7.86571093,-5.9930190543999995,-5993.0190544,-11986.0381088,2,,228.04754661136528,6.096672404777834,6.115994173510331,6.115993388067714,90.14677061353879,89.972406761982,90.02759363881431,0.16216216216216217,3.9729729729729732,1.421891891891892,16.324324324324326,0.027303819943739985,1.6943243243243247,0.22390321920528394,-9.817384952520088
Al31Ru44Ti25,./07_B2_HighOrder/B2_MULTI_167_A_Ru87_Al13_B_TiAl,16,31,0,0,0,0,0,44,0,0,25,0,0,0,-125.71674105,-7.857296315625,-1.0090461967250004,-1009.0461967250004,-2018.0923934500008,2,,228.0187201481514,6.114031676988919,6.114031676988919,6.099793969071066,90.0151985936114,90.0151985936114,89.9961862390454,0.44,5.45,1.4003999999999999,15.643,0.03968033155359116,1.8521,0.309477931361834,-15.312000000000001
Al38Ru38Ti25,./07_B2_HighOrder/B2_MULTI_168_A_Ru75_Al25_B_TiAl,16,38,0,0,0,0,0,38,0,0,25,0,0,0,-119.30079863,-7.456299914375,-0.8804587588750001,-880.4587588750002,-1760.9175177500003,2,,231.67961233917956,6.123449659063313,6.105113905160818,6.197306278216325,90.0,90.0,90.2767211813099,0.37623762376237624,5.128712871287129,1.4060396039603962,15.818811881188118,0.038098056349280734,1.814653465346535,0.3004965012116891,-15.049504950495049
Al6Ru31Zr12,./07_B2_HighOrder/B2_MULTI_169_A_Ru87_Al12_B_ZrAl,16,6,0,0,0,0,0,31,0,0,0,0,0,12,-127.52523018,-7.97032688625,-4.05287728685,-4052.8772868500005,-8105.754573700001,2,,253.74895374349242,6.292185659814711,6.35065923443248,6.350658906898995,89.35083383745015,89.76884435366544,89.76884455699995,0.6326530612244898,6.408163265306123,1.4146938775510205,16.46938775510204,0.07732929021377342,1.9146938775510205,0.3828683476015858,-17.35276967930029
Al31Ru44Zr25,./07_B2_HighOrder/B2_MULTI_169_A_Ru87_Al13_B_ZrAl,16,31,0,0,0,0,0,44,0,0,0,0,0,25,-127.52523025,-7.970326890625,-0.9399616742250005,-939.9616742250006,-1879.9233484500012,2,,253.74868124531432,6.350656365458135,6.292184283924626,6.350656365458135,90.23116988833094,90.64917264342056,89.76883011166906,0.44,5.45,1.4329,17.043,0.07246117667060713,1.7996,0.3698862527859072,-18.832
Al38Ru38Zr25,./07_B2_HighOrder/B2_MULTI_170_A_Ru75_Al25_B_ZrAl,16,38,0,0,0,0,0,38,0,0,0,0,0,25,-121.32838871,-7.583024294375,-0.8250680413750002,-825.0680413750002,-1650.1360827500005,2,,257.28746786889377,6.3575105497094775,6.3575105497094775,6.368917381795092,90.0,90.0,88.17163325223036,0.37623762376237624,5.128712871287129,1.4382178217821782,17.204950495049506,0.06999292761258277,1.762673267326733,0.356461962724668,-18.02960494069209
