BCC_Name,B2_Name,Misfit,a_BCC,a_B2,B2_Formation_Energy,B2_VEC,B2_delta_r,B2_chi_avg,B2_delta_chi,B2_Hmix,BCC_Name,BCC_Mo,BCC_Ta,BCC_V,BCC_Nb,B2_Name,B2_Ru,B2_Hf,B2_Ti,B2_Zr,B2_Al,B2_Mo,B2_Nb,B2_Ta,B2_W,B2_V,B2_Cr,B2_Cu,B2_Si
Nb50-Mo50,B2_PENALTY_143_Ru87Al12_Zr,-0.21325302579424724,3.23145248,2.608733784,-0.873588029,5.6875,0.0856069896776228,1.7296,0.421971373436635,-17.951999999999998,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_143_Ru87Al12_Zr,0.4375,0.0,0.0,0.5,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_PENALTY_144_Ru75Al25_Zr,0.021713251756810825,3.23145248,3.302387941,-0.797935587,5.375,0.0825630715605787,1.6942000000000002,0.4054483444287324,-17.328,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_144_Ru75Al25_Zr,0.375,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_PENALTY_145_Ru62Al37_Zr,-0.203782511376799,3.23145248,2.633831346,-0.726652657,5.0625,0.0787099182537501,1.6529,0.381143791763686,-15.872,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_145_Ru62Al37_Zr,0.3125,0.0,0.0,0.5,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_PENALTY_146_Ru50Al50_Zr,0.26049632444129767,3.23145248,4.199293486,-0.654418284,4.75,0.0751158704347694,1.6175000000000002,0.3552024070864386,-14.0,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_146_Ru50Al50_Zr,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_PENALTY_147_Ru87Cr12_Zr,-0.21954460317946461,3.23145248,2.592179044,-0.824075051,5.875,0.0915913075118357,1.7326,0.4212875977286776,-15.312,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_147_Ru87Cr12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
Nb50-Mo50,B2_PENALTY_148_Ru75Cr25_Zr,0.009410450740559961,3.23145248,3.262005664,-0.675888976,5.75,0.0946071432924222,1.7002000000000002,0.4045268347093924,-12.768,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_148_Ru75Cr25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
Nb50-Mo50,B2_PENALTY_149_Ru62Cr37_Zr,-0.22209278944025415,3.23145248,2.585500791,-0.525764636,5.625,0.097964971374696,1.6624,0.3805788223219995,-9.982,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_149_Ru62Cr37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0
Nb50-Mo50,B2_PENALTY_150_Ru50Cr50_Zr,0.2365339851761297,3.23145248,4.09832298,-0.377855166,5.5,0.100717188245724,1.63,0.355598087733891,-7.75,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_150_Ru50Cr50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Nb50-Mo50,B2_PENALTY_151_Ru87Cu12_Zr,-0.2170924176716361,3.23145248,2.598620194,-0.842497728,6.1875,0.0915913075118357,1.747,0.4226594373724548,-17.1072,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_151_Ru87Cu12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
Nb50-Mo50,B2_PENALTY_152_Ru75Cu25_Zr,0.012796420499482278,3.23145248,3.273069781,-0.744916574,6.375,0.0946071432924222,1.729,0.4091564492953766,-15.8688,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_152_Ru75Cu25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
Nb50-Mo50,B2_PENALTY_153_Ru62Cu37_Zr,-0.21746164857963657,3.23145248,2.597649425,-0.643740809,6.5625,0.097964971374696,1.708,0.3917728933961614,-13.9872,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_153_Ru62Cu37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0
Nb50-Mo50,B2_PENALTY_154_Ru50Cu50_Zr,0.24276646923684975,3.23145248,4.124319928,-0.545283305,6.75,0.100717188245724,1.6900000000000002,0.3752998800959041,-12.0,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_154_Ru50Cu50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Nb50-Mo50,B2_PENALTY_155_Ru87Si12_Zr,-0.2152428421452061,3.23145248,2.603487904,-0.898605077,5.75,0.0996987498196708,1.747,0.4226594373724548,-14.9952,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_155_Ru87Si12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
Nb50-Mo50,B2_PENALTY_156_Ru75Si25_Zr,0.016563102322067733,3.23145248,3.285422312,-0.857108746,5.5,0.1096308366502065,1.729,0.4091564492953766,-12.2208,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_156_Ru75Si25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
Nb50-Mo50,B2_PENALTY_157_Ru62Si37_Zr,-0.2120279407681904,3.23145248,2.611968248,-0.806319256,5.25,0.1199620550667942,1.708,0.3917728933961614,-9.2752,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_157_Ru62Si37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
Nb50-Mo50,B2_PENALTY_158_Ru50Si50_Zr,0.2489835187319693,3.23145248,4.150436873,-0.770078956,5.0,0.127965781170799,1.69,0.3752998800959041,-7.0,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_PENALTY_158_Ru50Si50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
Nb50-Mo50,B2_MULTI_159_A_Ru87_Al12_B_HfTi,-0.24803224735903823,3.23145248,2.518380484,-0.993246203,5.6875,0.0678797217863284,1.7746000000000002,0.3889997943444186,-13.112,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_159_A_Ru87_Al12_B_HfTi,0.4375,0.25,0.25,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_160_A_Ru75_Al25_B_HfTi,-0.01402491312875723,3.23145248,3.186447237,-0.900034303,5.375,0.0654597746128897,1.7392,0.3752803751863399,-13.148,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_160_A_Ru75_Al25_B_HfTi,0.375,0.25,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_161_A_Ru87_Al12_B_HfZr,-0.21885698527080888,3.23145248,2.593983772,-0.966894404,5.6875,0.0826853853075511,1.7221000000000002,0.4292115911761937,-16.631999999999998,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_161_A_Ru87_Al12_B_HfZr,0.4375,0.25,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_162_A_Ru75_Al25_B_HfZr,0.016074846129933276,3.23145248,3.283818469,-0.87583034,5.375,0.0796873228030491,1.6867,0.4123349487976978,-16.188,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_162_A_Ru75_Al25_B_HfZr,0.375,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_163_A_Ru87_Al12_B_HfAl,-0.2570949229928909,3.23145248,2.495293785,-4.954411074,2.8125,0.0553065594713224,1.8678,0.3451393341825878,-18.8,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_163_A_Ru87_Al12_B_HfAl,0.25,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_163_A_Ru87_Al13_B_HfAl,-0.257227663477541,3.23145248,2.494957013,-1.044063929,5.4375,0.0671169315930914,1.7921,0.3795109879832204,-17.512,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_163_A_Ru87_Al13_B_HfAl,0.4375,0.25,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_164_A_Ru75_Al25_B_HfAl,-0.02208821354172283,3.23145248,3.160855152,-0.932800309,5.125,0.0647257979106258,1.7552475247524757,0.3655934929642944,-16.912067444368198,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_164_A_Ru75_Al25_B_HfAl,0.375,0.25,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_165_A_Ru87_Al12_B_TiZr,-0.24207158343793297,3.23145248,2.533666714,-0.881935538,5.6875,0.0727621617453034,1.7821000000000002,0.3799613006610016,-14.432,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_165_A_Ru87_Al12_B_TiZr,0.4375,0.0,0.25,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_166_A_Ru75_Al25_B_TiZr,-0.0077948089969371295,3.23145248,3.206361714,-0.808063227,5.375,0.0703058182976203,1.7467,0.3666280267519111,-14.288,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_166_A_Ru75_Al25_B_TiZr,0.375,0.0,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_167_A_Ru87_Al12_B_TiAl,-0.2853170564994349,3.23145248,2.424572308,-5.952786629,1.5,0.0273038199437399,1.694324324324325,0.2239032192052839,-9.817384952520088,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_167_A_Ru87_Al12_B_TiAl,0.0625,0.0,0.0625,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_167_A_Ru87_Al13_B_TiAl,-0.2853583366136235,3.23145248,2.424470144,-1.021190861,5.4375,0.0396803315535911,1.8521,0.309477931361834,-15.312,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_167_A_Ru87_Al13_B_TiAl,0.4375,0.0,0.25,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_168_A_Ru75_Al25_B_TiAl,-0.0509493967629208,3.23145248,3.070901903,-0.941385339,5.125,0.0380980563492807,1.814653465346535,0.3004965012116891,-15.049504950495049,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_168_A_Ru75_Al25_B_TiAl,0.375,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_169_A_Ru87_Al12_B_ZrAl,-0.25035935129548137,3.23145248,2.512434563,-3.978965604,3.1875,0.0773292902137734,1.9146938775510205,0.3828683476015858,-17.35276967930029,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_169_A_Ru87_Al12_B_ZrAl,0.3125,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_169_A_Ru87_Al13_B_ZrAl,-0.2503597039005584,3.23145248,2.512433663,-0.95203949,5.4375,0.0724611766706071,1.7996,0.3698862527859072,-18.832,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_169_A_Ru87_Al13_B_ZrAl,0.4375,0.0,0.0,0.25,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Mo50,B2_MULTI_170_A_Ru75_Al25_B_ZrAl,-0.016013887972717238,3.23145248,3.180115415,-0.885427863,5.125,0.0699929276125827,1.762673267326733,0.356461962724668,-18.02960494069209,Nb50-Mo50,0.5,0.0,0.0,0.5,B2_MULTI_170_A_Ru75_Al25_B_ZrAl,0.375,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,B2_014_RuHf,-0.2533535258541664,3.31693148,2.571059804,-1.190557465,6.0,0.0821917808219178,1.75,0.45,-15.0,Nb50-Ta50,0.0,0.5,0.0,0.5,B2_014_RuHf,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,B2_015_RuTi,-0.3047475679942154,3.31693148,2.43976227,-1.048598035,6.0,0.0462633451957295,1.87,0.33,-10.0,Nb50-Ta50,0.0,0.5,0.0,0.5,B2_015_RuTi,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,B2_016_RuZr,-0.2443345367667178,3.31693148,2.59472104,-0.959079125,6.0,0.0884353741496598,1.765,0.435,-18.0,Nb50-Ta50,0.0,0.5,0.0,0.5,B2_016_RuZr,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,B2_017_RuAl,-0.325464620230647,3.31693148,2.388477153,-1.00191235,5.5,0.0324909747292418,1.905,0.295,-20.0,Nb50-Ta50,0.0,0.5,0.0,0.5,B2_017_RuAl,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_018_Nb12_Mo87,-0.27444767286782235,3.31693148,2.516452193,-0.074598622,5.875,0.0162666672861703,2.0928,0.1819784602638455,-0.8448,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_018_Nb12_Mo87,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_019_Nb25_Mo75,-0.03949461453850747,3.31693148,3.18846737,-0.093096702,5.75,0.0215352675896663,2.02,0.2424871130596428,-1.5,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_019_Nb25_Mo75,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_020_Nb50_Mo50,0.20349334717786668,3.31693148,4.068360358,-0.068167471,5.5,0.0245614035087719,1.88,0.28,-2.0,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_020_Nb50_Mo50,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_021_Nb75_Mo25,-0.012327977570480873,3.31693148,3.276290931,-0.003897255,5.25,0.0210127480987559,1.7400000000000002,0.2424871130596428,-1.5,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_021_Nb75_Mo25,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_022_Nb87_Mo12,-0.2352112380529449,3.31693148,2.618850201,0.026755452,5.125,0.0156705067050018,1.6672000000000002,0.1819784602638455,-0.8448,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_022_Nb87_Mo12,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_023_Nb12_Ta87,-0.23134325697352526,3.31693148,2.629139739,0.01664066,5.0,0.0,1.512,0.0324961536185438,-0.4224,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_023_Nb12_Ta87,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_024_Nb25_Ta75,-0.0006852808322190885,3.31693148,3.314659229,0.02257152,5.0,0.0,1.525,0.0433012701892219,-0.75,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_024_Nb25_Ta75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_025_Nb50_Ta50,0.23060682828806053,3.31693148,4.181529649,0.032388069,5.0,0.0,1.55,0.05,-1.0,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_025_Nb50_Ta50,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_026_Nb75_Ta25,0.001612047371525711,3.31693148,3.322282844,0.043369138,5.0,0.0,1.5750000000000002,0.0433012701892219,-0.75,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_026_Nb75_Ta25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_027_Nb87_Ta12,-0.22799068823524946,3.31693148,2.638087089,0.04776952,5.0,0.0,1.588,0.0324961536185438,-0.4224,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_027_Nb87_Ta12,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_028_Nb12_W87,-0.26916362074727396,3.31693148,2.53003601,-0.064576028,5.875,0.0162666672861703,2.2688,0.2469707675009331,-0.8448,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_028_Nb12_W87,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_029_Nb25_W75,-0.03523137594683277,3.31693148,3.202094355,-0.067975525,5.75,0.0215352675896663,2.17,0.3290896534380866,-1.5,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_029_Nb25_W75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_030_Nb50_W50,0.20560893932202925,3.31693148,4.077067638,-0.024208031,5.5,0.0245614035087719,1.98,0.3799999999999999,-2.0,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_030_Nb50_W50,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_031_Nb75_W25,-0.011761251230295063,3.31693148,3.278148285,0.026336168,5.25,0.0210127480987559,1.79,0.3290896534380866,-1.5,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_031_Nb75_W25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_032_Nb87_W12,-0.2347647328800132,3.31693148,2.620036168,0.042204846,5.125,0.0156705067050018,1.6912,0.2469707675009331,-0.8448,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_032_Nb87_W12,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_033_Nb12_V87,-0.31808123145772543,3.31693148,2.406649618,0.08248568,5.0,0.0287916304948704,1.6263999999999998,0.009748846085563,-0.4224,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_033_Nb12_V87,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.875,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_034_Nb25_V75,-0.07381930694389933,3.31693148,3.080793662,0.119704924,5.0,0.0379281198737709,1.6225,0.0129903810567664,-0.75,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_034_Nb25_V75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_035_Nb50_V50,0.1861356834281339,3.31693148,3.997687259,0.146260085,5.0,0.0428571428571428,1.615,0.0149999999999999,-1.0,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_035_Nb50_V50,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_036_Nb75_V25,-0.01960729607510833,3.31693148,3.252526823,0.114812331,5.0,0.0363367302287176,1.6075000000000002,0.0129903810567664,-0.75,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_036_Nb75_V25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_037_Nb87_V12,-0.23847703860390085,3.31693148,2.61019026,0.086073827,5.0,0.0269752243651442,1.6036,0.009748846085563,-0.4224,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_037_Nb87_V12,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.125,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_038_Mo12_Ta87,-0.2387602059247966,3.31693148,2.609440574,-0.021898875,5.125,0.0156705067050018,1.5792000000000002,0.2144746138823893,-0.8448,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_038_Mo12_Ta87,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_039_Mo25_Ta75,-0.01577772336172905,3.31693148,3.265007474,-0.045341345,5.25,0.0210127480987559,1.665,0.2857883832488648,-1.5,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_039_Mo25_Ta75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_040_Mo50_Ta50,0.200630879413333,3.31693148,4.056611707,-0.115010835,5.5,0.0245614035087719,1.83,0.33,-2.0,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_040_Mo50_Ta50,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_041_Mo75_Ta25,-0.04101110010956701,3.31693148,3.183633813,-0.13445637,5.75,0.0215352675896663,1.995,0.2857883832488648,-1.5,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_041_Mo75_Ta25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_042_Mo87_Ta12,-0.2752180703996635,3.31693148,2.514476987,-0.10635318,5.875,0.0162666672861703,2.0808,0.2144746138823893,-0.8448,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_042_Mo87_Ta12,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.0,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_043_Mo12_W87,-0.2748377575102669,3.31693148,2.515451896,-0.03228228,6.0,0.0,2.336,0.0649923072370876,-0.4224,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_043_Mo12_W87,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.875,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_044_Mo25_W75,-0.046265303239979044,3.31693148,3.166942287,-0.031021756,6.0,0.0,2.31,0.0866025403784437,-0.75,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_044_Mo25_W75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_045_Mo50_W50,0.18278538684600495,3.31693148,3.984201707,-0.031400886,6.0,0.0,2.26,0.0999999999999998,-1.0,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_045_Mo50_W50,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_046_Mo75_W25,-0.0492266985853117,3.31693148,3.157572258,-0.029765179,6.0,0.0,2.21,0.0866025403784437,-0.75,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_046_Mo75_W25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_047_Mo87_W12,-0.2793165072363299,3.31693148,2.503991537,-0.029998622,6.0,0.0,2.184,0.0649923072370876,-0.4224,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_047_Mo87_W12,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.125,0.0,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_048_Mo12_V87,-0.32768751724013173,3.31693148,2.383028597,-0.006338223,5.125,0.0120713795016878,1.6936,0.1722296141782824,-0.4224,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_048_Mo12_V87,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.875,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_049_Mo25_V75,-0.09267362162857978,3.31693148,3.023152221,-0.037424369,5.25,0.0160078632862187,1.7625,0.2294967320028763,-0.75,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_049_Mo25_V75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_050_Mo50_V50,0.15173470289158844,3.31693148,3.861543353,-0.097449414,5.5,0.0183150183150182,1.895,0.2650000000000001,-1.0,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_050_Mo50_V50,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_051_Mo75_V25,-0.06519597987687813,3.31693148,3.107507677,-0.114008179,5.75,0.0157173394516231,2.0275,0.2294967320028763,-0.75,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_051_Mo75_V25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_052_Mo87_V12,-0.2869929002301692,3.31693148,2.484453351,-0.088360288,5.875,0.0117399398910924,2.0964,0.1722296141782824,-0.4224,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_052_Mo87_V12,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0
Nb50-Ta50,MATRIX_BIN_053_Ta12_W87,-0.2698164273858495,3.31693148,2.528354403,-0.093051999,5.875,0.0162666672861703,2.2568,0.279466921119477,-0.4224,Nb50-Ta50,0.0,0.5,0.0,0.5,MATRIX_BIN_053_Ta12_W87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0
